Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
23087,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,2404
15722,0.91,Premium,H,VS2,61.0,59.0,6.32,6.27,3.84,4128
10875,1.01,Very Good,E,SI2,62.8,57.0,6.35,6.38,4.0,4355
10563,1.5,Ideal,E,SI1,60.4,59.0,7.38,7.43,4.47,12265
18959,0.29,Ideal,E,VVS2,62.0,55.0,4.25,4.27,2.64,669
10689,1.07,Ideal,F,SI2,62.0,57.0,6.6,6.49,4.06,4764
2213,0.53,Ideal,H,SI2,61.6,54.0,5.22,5.26,3.23,1020
14427,0.31,Premium,D,VS2,62.0,59.0,4.32,4.36,2.69,734
3731,0.32,Good,D,IF,57.8,56.0,4.55,4.65,2.66,1252
3579,0.72,Good,F,SI2,63.8,59.0,5.64,5.58,3.58,1609
4861,0.31,Premium,G,SI1,61.9,56.0,4.38,4.34,2.7,593
26410,0.51,Premium,G,SI2,63.0,61.0,5.08,4.99,3.17,1056
12298,1.0,Very Good,F,VVS2,63.2,56.0,6.42,6.37,4.04,8467
15049,0.9,Very Good,F,VS2,63.4,57.0,6.19,6.08,3.89,4637
20438,1.78,Ideal,F,VS2,60.9,56.0,7.85,7.88,4.79,18128
23382,0.42,Premium,G,SI1,61.6,61.0,4.82,4.79,2.96,882
15163,0.43,Very Good,G,VS2,62.9,56.0,4.77,4.8,3.01,863
22085,0.4,Very Good,E,SI1,61.3,61.0,4.73,4.76,2.91,737
26802,0.26,Ideal,E,VVS2,62.0,56.0,4.13,4.1,2.55,769
13349,2.02,Fair,H,SI2,56.5,61.0,8.33,8.37,4.72,14080
3049,0.54,Premium,F,VS2,59.4,57.0,5.35,5.29,3.16,1786
6446,0.9,Very Good,G,SI2,63.2,58.0,6.05,6.1,3.84,3787
23810,0.61,Very Good,E,IF,61.7,58.0,5.39,5.47,3.35,3337
16836,0.43,Good,F,SI1,63.8,57.0,4.8,4.82,3.07,739
17187,0.91,Very Good,E,VS2,61.1,58.0,6.2,6.28,3.81,5145
8418,0.7,Ideal,F,VVS2,62.0,57.0,5.68,5.74,3.54,3160
12960,1.7,Good,I,I1,63.6,58.0,7.52,7.48,4.77,6474
11655,1.2,Ideal,D,SI1,61.1,56.0,6.86,6.89,4.2,9317
1676,1.07,Premium,G,VS2,61.9,60.0,6.55,6.48,4.03,6213
1839,1.07,Ideal,F,SI2,61.5,57.0,6.57,6.6,4.05,4678
22939,0.32,Ideal,H,IF,62.1,54.0,4.41,4.45,2.75,814
11098,0.36,Ideal,E,VS2,,57.0,4.55,4.59,2.82,684
23066,2.0,Premium,J,VS1,62.0,62.0,8.02,7.91,4.94,11793
7680,1.23,Very Good,J,VVS2,61.2,57.0,6.86,6.92,4.22,5665
25431,0.51,Ideal,E,SI2,62.7,53.0,5.09,5.12,3.2,1177
15052,1.75,Ideal,G,VS2,62.1,57.0,7.73,7.69,4.79,16803
5321,0.3,Ideal,I,VS1,61.0,56.0,4.37,4.35,2.66,608
25343,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1337
17799,1.01,Fair,E,SI2,64.7,55.0,6.37,6.3,4.1,4118
7146,0.38,Ideal,E,SI1,60.7,56.0,4.69,4.73,2.86,680
22328,0.4,Premium,D,SI1,60.8,59.0,4.8,4.77,2.91,990
11929,0.26,Very Good,D,VVS2,62.8,60.0,4.01,4.05,2.53,554
8101,0.71,Premium,D,VS2,60.4,62.0,5.74,5.72,3.46,2858
3066,0.4,Ideal,H,VVS2,62.1,57.0,4.74,4.69,2.93,1125
17393,0.5,Premium,E,SI1,61.4,59.0,5.09,5.01,3.1,1155
19043,0.35,Premium,J,VS1,62.2,58.0,4.54,4.49,2.81,591
25149,0.76,Good,D,VS2,63.5,55.0,5.81,5.85,3.7,3443
8399,1.08,Very Good,H,SI2,63.0,59.0,6.51,6.54,4.11,4481
23934,1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,3450
21775,0.54,Very Good,I,SI1,,60.0,5.2,5.24,3.2,1079
63,1.8,Very Good,E,SI1,62.2,57.0,7.81,7.89,4.88,17273
4127,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,12592
21817,0.3,Premium,I,VS1,61.7,58.0,4.32,4.27,2.65,608
22283,0.73,Ideal,I,VVS1,61.9,55.0,5.78,5.82,3.59,2575
3783,1.51,Very Good,G,VS1,62.9,58.0,7.32,7.41,4.63,13378
18169,0.43,Ideal,H,SI1,61.6,55.0,4.9,4.87,3.01,919
4849,2.0,Fair,H,SI2,55.3,65.0,8.42,8.35,4.64,11202
21378,0.53,Premium,G,VS2,62.4,59.0,5.16,5.13,3.21,1607
25297,0.8,Ideal,F,SI1,62.8,54.0,5.9,5.97,3.74,2975
7018,1.0,Premium,F,SI1,62.1,60.0,6.29,6.23,3.88,4234
14616,0.38,Ideal,D,VS1,61.8,54.0,4.67,4.71,2.9,983
4163,0.96,Fair,H,I1,61.5,63.0,6.22,6.06,3.78,1637
14161,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4586
8672,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,633
11693,0.4,Ideal,D,VS2,61.3,56.0,4.79,4.74,2.92,1050
13863,1.03,Very Good,G,SI2,61.4,54.0,6.52,6.57,4.02,4466
25769,0.36,Premium,G,VS1,59.7,56.0,4.67,4.64,2.78,932
26302,0.52,Good,F,VS2,63.6,56.0,5.12,5.07,3.24,1605
1226,1.01,Ideal,D,SI2,61.3,54.0,6.52,6.47,3.99,5006
25581,0.95,Very Good,J,VS1,62.4,57.0,6.25,6.29,3.91,3365
12145,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,3789
4613,0.3,Ideal,F,VS2,61.6,56.0,4.3,4.33,2.66,573
9693,0.9,Very Good,G,VS2,58.8,61.0,6.28,6.3,3.7,4400
9373,0.32,Premium,D,VS2,61.7,58.0,4.38,4.34,2.69,972
16349,0.32,Premium,F,VS2,60.8,58.0,4.44,4.41,2.69,828
22390,1.04,Ideal,F,SI1,61.3,56.0,6.51,6.55,4.0,5495
24385,0.3,Ideal,E,VVS2,61.6,58.0,4.28,4.33,2.65,766
26187,0.33,Ideal,F,VS2,62.6,55.0,4.4,4.42,2.76,666
2040,0.33,Premium,G,VS2,61.9,59.0,4.4,4.46,2.74,579
15376,1.94,Very Good,I,VS2,60.2,58.0,8.04,8.1,4.86,14489
21587,0.34,Premium,D,SI2,60.6,60.0,4.53,4.48,2.73,650
11008,1.01,Ideal,F,SI2,60.5,57.0,6.49,6.53,3.94,4416
2822,0.33,Ideal,F,VVS1,61.7,54.0,4.46,4.49,2.76,893
15847,1.5,Premium,D,SI2,59.6,59.0,7.54,7.46,4.47,7076
25195,0.32,Ideal,G,SI1,63.0,56.0,4.38,4.35,2.75,612
15896,0.39,Ideal,G,VS1,61.3,56.0,4.68,4.71,2.88,752
11637,1.51,Premium,J,VS2,62.3,59.0,7.35,7.31,4.57,7553
8323,0.3,Very Good,F,SI1,60.3,61.0,4.31,4.34,2.61,471
25274,1.0,Premium,H,VS2,63.0,59.0,6.43,6.34,4.02,4791
26934,0.7,Ideal,E,VVS2,62.4,54.0,5.66,5.71,3.55,3585
13003,0.51,Premium,F,SI2,62.3,62.0,5.09,5.02,3.15,956
5852,1.0,Premium,E,VVS2,61.6,59.0,6.42,6.46,3.97,8888
10679,1.37,Very Good,G,SI2,63.4,61.0,6.95,7.03,4.43,6781
3508,0.5,Very Good,F,SI1,61.4,57.0,5.08,5.12,3.13,1295
1573,1.0,Good,E,SI2,60.5,61.0,6.31,6.38,3.84,4004
7738,0.4,Good,E,SI1,63.6,57.0,4.69,4.65,2.97,882
7309,0.42,Premium,F,SI1,60.0,59.0,4.85,4.88,2.92,773
9946,0.44,Ideal,E,VS2,61.5,56.0,4.92,4.9,3.02,1073
948,0.51,Very Good,E,VS1,61.0,59.0,5.13,5.17,3.14,1717
2406,1.01,Ideal,H,VS2,60.6,57.0,6.54,6.49,3.95,5317
24525,0.5,Ideal,E,VS1,61.7,57.0,5.11,5.13,3.16,2192
24013,1.02,Ideal,H,SI2,61.9,56.0,6.47,6.51,4.02,4353
187,0.72,Ideal,F,SI1,61.7,55.0,5.74,5.77,3.55,2470
21394,0.76,Ideal,E,VVS1,61.8,54.0,5.9,5.87,3.64,4382
4019,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,552
15244,0.46,Ideal,F,SI1,62.5,56.0,4.92,4.94,3.08,953
23004,0.58,Ideal,H,VVS1,62.1,53.6,5.35,5.38,3.34,1961
10057,1.09,Very Good,D,SI2,62.2,59.0,6.46,6.49,4.03,4598
7179,1.03,Ideal,J,SI1,62.1,55.0,6.46,6.51,4.03,4221
13676,0.41,Premium,G,SI1,62.7,58.0,4.7,4.74,2.96,719
22172,0.31,Very Good,I,VS1,62.8,57.0,4.28,4.32,2.7,489
14228,1.01,Very Good,H,VS2,63.3,57.0,6.32,6.27,3.99,4559
15236,0.4,Premium,F,VVS2,60.8,59.0,4.76,4.72,2.88,1163
16247,0.42,Premium,G,VS1,60.8,59.0,4.79,4.85,2.93,921
16523,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,2573
11069,0.35,Very Good,D,VVS2,60.0,56.0,4.61,4.63,2.77,1162
3252,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1243
71,0.57,Ideal,F,VVS1,61.1,55.0,5.36,5.44,3.3,3057
19469,0.58,Good,E,VS1,58.6,64.0,5.4,5.46,3.18,2185
14143,2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,16575
21835,0.71,Ideal,D,SI1,60.8,57.0,5.75,5.78,3.5,3502
18119,0.7,Ideal,E,SI1,62.5,57.0,5.7,5.72,3.57,2757
10117,0.4,Very Good,E,VVS1,62.8,57.0,4.65,4.71,2.94,1333
7129,0.57,Premium,F,VS2,60.3,58.0,5.4,5.44,3.27,1754
316,0.41,Ideal,G,SI2,61.3,56.0,4.78,4.81,2.94,605
5057,1.0,Premium,E,VS2,61.5,58.0,6.42,6.39,3.94,6720
104,1.3,Premium,G,VVS1,60.5,60.0,7.01,7.05,4.25,11061
15308,1.26,Ideal,I,VS2,62.6,55.0,6.96,6.91,4.34,6350
21600,1.09,Ideal,I,VS2,61.8,57.0,6.55,6.59,4.06,5904
11927,0.32,Very Good,I,VVS2,63.0,57.0,4.33,4.37,2.74,561
1853,0.33,Ideal,D,VS2,,55.0,4.47,4.5,2.73,781
11057,0.31,Very Good,F,VS1,61.0,57.5,4.37,4.39,2.67,679
25850,0.33,Ideal,F,VVS2,60.9,56.0,4.47,4.5,2.73,974
24537,0.27,Very Good,G,VVS1,62.5,56.0,4.14,4.16,2.59,566
26923,0.72,Premium,J,VS1,63.0,56.0,5.72,5.67,3.59,1875
13782,0.41,Good,I,SI1,63.8,57.0,4.67,4.7,2.99,611
1505,1.19,Ideal,E,SI2,61.9,56.0,6.84,6.8,4.22,5598
2066,0.24,Premium,E,VS2,62.6,58.0,4.03,3.99,2.51,536
18073,1.03,Ideal,G,SI1,60.3,58.0,6.57,6.62,3.98,5143
11334,0.54,Very Good,I,IF,58.8,61.0,5.29,5.35,3.13,1708
6312,0.9,Good,G,VS2,63.6,59.0,6.1,6.04,3.86,4022
14129,0.32,Ideal,D,SI1,59.6,57.0,4.42,4.47,2.65,589
4832,0.5,Ideal,G,VVS1,62.2,55.0,5.09,5.14,3.18,1865
24818,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1024
11552,0.9,Very Good,I,VS2,62.5,57.0,6.12,6.2,3.85,3209
3033,0.31,Premium,J,VS2,62.5,60.0,4.36,4.31,2.71,488
6831,2.13,Very Good,G,SI2,61.5,57.0,8.27,8.34,5.11,15454
8861,1.5,Premium,G,SI2,61.8,59.0,7.29,7.21,4.48,9072
15703,0.7,Very Good,F,SI1,63.5,59.0,5.59,5.65,3.57,2264
2182,1.66,Good,G,VS2,63.2,56.0,7.49,7.61,4.77,15091
1183,0.35,Ideal,G,VVS2,61.0,57.0,4.58,4.54,2.78,1024
373,0.81,Premium,H,SI2,60.0,59.0,6.03,5.97,3.62,2344
10151,1.01,Premium,F,VS2,61.4,57.0,6.51,6.45,3.98,6923
4382,0.38,Premium,G,VS1,60.6,58.0,4.67,4.64,2.82,1069
19247,1.51,Good,J,VS2,64.0,58.0,7.27,7.24,4.64,7062
24824,0.42,Ideal,G,VS2,61.7,57.0,4.8,4.83,2.97,847
18694,1.01,Ideal,H,SI1,62.6,55.0,6.44,6.38,4.01,4965
25660,0.33,Ideal,E,SI1,62.4,56.0,4.43,4.41,2.76,743
25296,1.09,Ideal,F,SI2,61.2,57.0,6.64,6.6,4.05,4981
15503,2.28,Ideal,J,VS1,62.6,54.2,8.37,8.41,5.25,16592
6275,0.76,Premium,E,SI1,61.6,59.0,5.83,5.79,3.58,2644
4479,0.42,Premium,F,VS1,60.9,59.0,4.8,4.85,2.94,1031
19897,0.41,Ideal,F,SI1,62.9,56.0,4.73,4.71,2.97,969
1475,1.28,Ideal,G,VS1,62.7,53.0,6.94,6.97,4.36,9372
8930,1.11,Good,H,SI1,64.2,58.0,6.53,6.47,4.17,4606
10440,0.31,Very Good,I,VVS1,62.2,60.0,4.3,4.32,2.68,571
8139,0.31,Ideal,F,VS2,61.8,56.0,4.33,4.37,2.69,625
16592,0.41,Ideal,D,SI1,62.2,57.0,4.76,4.7,2.94,1015
18841,1.01,Ideal,E,SI2,61.5,55.0,6.45,6.49,3.98,4504
12882,2.1,Ideal,I,SI2,61.9,56.0,8.22,8.2,5.08,15653
18149,1.18,Ideal,E,I1,61.6,56.0,6.79,6.82,4.19,4153
18740,0.48,Premium,H,VS1,60.7,61.0,5.04,5.01,3.05,1270
6183,0.53,Ideal,D,VS1,61.6,56.0,5.23,5.19,3.21,2340
23273,1.17,Ideal,G,VS1,59.4,57.0,6.93,6.87,4.1,7155
3392,0.32,Ideal,E,VS2,62.0,55.0,4.41,4.37,2.72,804
17236,1.08,Ideal,G,VS2,61.3,56.0,6.62,6.59,4.05,6706
23413,1.24,Ideal,G,SI1,60.5,60.0,6.97,6.91,4.2,6994
24303,0.34,Ideal,D,IF,62.1,57.0,4.46,4.52,2.79,2287
13599,0.42,Ideal,D,VVS1,61.8,55.0,4.83,4.85,2.99,1547
4514,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,567
16675,1.22,Ideal,E,VVS2,,56.0,6.85,6.88,4.23,14414
1297,1.01,Very Good,D,SI2,60.3,57.0,6.51,6.56,3.94,4588
11564,0.31,Very Good,H,VS2,63.0,57.0,4.32,4.34,2.73,489
9040,1.2,Very Good,E,SI1,63.2,57.0,6.75,6.69,4.25,6373
17785,0.33,Ideal,F,VS1,62.1,55.0,4.43,4.46,2.76,738
18883,0.51,Premium,F,VS1,61.7,58.0,5.11,5.07,3.14,1971
5422,0.7,Very Good,E,SI1,59.1,63.0,5.89,5.81,3.46,2184
25205,0.7,Good,E,VS2,61.5,61.0,5.64,5.74,3.5,2473
22357,0.6,Ideal,E,SI1,61.4,58.0,5.44,5.47,3.35,1749
26367,1.55,Very Good,H,SI1,63.2,57.0,7.35,7.31,4.64,7066
5306,1.05,Ideal,H,SI1,61.9,57.0,6.54,6.57,4.06,5342
23293,0.33,Ideal,H,VS1,61.8,56.0,4.41,4.46,2.74,579
17700,0.3,Premium,H,VVS1,62.3,58.0,4.32,4.29,2.68,878
26776,0.38,Premium,D,VVS2,61.9,56.0,4.65,4.63,2.87,1257
8505,1.0,Ideal,D,SI1,62.8,55.0,6.3,6.38,3.98,5639
20283,0.36,Ideal,G,VS2,60.6,56.0,4.62,4.67,2.81,664
18328,1.04,Premium,G,VS2,62.5,58.0,6.43,6.47,4.03,6177
3893,0.9,Good,F,SI1,63.6,59.0,6.12,6.07,3.88,3881
20119,1.01,Very Good,F,SI1,60.3,60.0,6.46,6.55,3.92,4972
6510,0.32,Ideal,G,SI1,62.6,55.0,4.38,4.41,2.75,445
6283,0.5,Good,E,SI1,63.8,55.0,5.09,5.04,3.23,1415
18143,0.78,Ideal,D,SI1,62.2,55.0,5.92,5.95,3.69,3389
11602,0.53,Ideal,H,VS1,61.7,56.0,5.21,5.23,3.22,1678
23167,0.41,Ideal,G,VS1,61.1,55.0,4.79,4.83,2.94,1121
22532,1.01,Premium,H,SI2,62.3,60.0,6.39,6.32,3.96,3782
11451,1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,5096
14843,0.7,Very Good,E,SI1,62.7,59.0,5.63,5.67,3.54,2753
15728,0.56,Ideal,G,VS1,60.6,56.0,5.36,5.33,3.24,1915
1078,2.06,Ideal,I,VS2,59.2,57.0,8.39,8.29,4.94,15691
23076,0.7,Fair,H,VS1,64.9,56.0,5.68,5.56,3.65,2152
10908,1.06,Premium,G,VS2,62.5,58.0,6.52,6.47,4.06,5543
24728,0.3,Good,G,VVS2,63.8,57.0,4.24,4.26,2.71,684
26344,1.26,Ideal,J,SI2,62.8,54.0,6.91,6.89,4.33,4860
6006,0.7,Ideal,E,VS1,62.3,54.0,5.67,5.71,3.54,3345
7476,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,7217
23591,1.1,Very Good,E,VS2,61.9,55.0,6.61,6.67,4.11,6776
919,0.32,Very Good,G,VVS2,62.0,55.0,4.39,4.42,2.73,730
21251,0.23,Good,F,VS1,63.2,58.0,3.86,3.89,2.45,376
19390,0.62,Ideal,H,SI1,61.4,56.0,5.51,5.49,3.38,1618
6659,1.0,Premium,D,SI1,61.5,60.0,6.38,6.34,3.91,5488
25130,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,487
26361,0.31,Ideal,E,SI2,61.3,55.0,4.37,4.34,2.67,558
19007,0.5,Very Good,E,VS2,62.9,60.0,5.07,5.1,3.2,1559
4150,1.01,Good,D,SI2,63.6,57.0,6.39,6.35,4.05,4805
14033,0.53,Ideal,G,VS1,62.6,54.0,5.19,5.16,3.24,1813
20764,0.9,Ideal,G,SI2,60.7,57.0,6.19,6.33,3.8,4314
22881,1.27,Very Good,J,VS2,61.8,60.0,6.9,6.94,4.28,5455
4230,1.0,Ideal,E,SI2,61.8,57.0,6.39,6.43,3.96,4743
22740,2.01,Premium,I,SI1,62.4,61.0,8.01,7.99,4.99,15528
18664,2.01,Very Good,J,SI1,63.4,57.0,7.97,7.89,5.03,11566
26762,0.57,Ideal,G,VS1,61.3,56.0,5.36,5.34,3.28,1949
6098,0.52,Premium,G,SI2,58.4,62.0,5.33,5.28,3.1,1076
5790,0.7,Ideal,H,VS1,61.6,55.0,5.73,5.76,3.54,2530
6353,1.0,Premium,D,VS1,61.0,58.0,6.46,6.42,3.93,7280
2089,1.01,Very Good,D,VVS1,62.8,57.0,6.36,6.41,4.01,13312
19095,1.58,Ideal,H,VVS2,62.0,56.0,7.44,7.49,4.63,12897
13788,0.42,Ideal,F,VVS2,62.2,56.0,4.82,4.79,2.99,1221
16273,1.12,Ideal,G,VS2,60.9,56.0,6.7,6.74,4.09,8189
8882,0.94,Very Good,E,SI2,62.0,60.0,6.19,6.22,3.85,3963
20871,1.41,Ideal,J,SI1,62.3,55.0,7.18,7.21,4.48,6889
14747,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.82,2.94,1323
9588,0.32,Very Good,D,SI1,63.0,57.0,4.35,4.38,2.75,526
25002,0.9,Very Good,J,VS2,63.1,57.0,6.12,6.06,3.84,2984
4070,0.31,Very Good,I,VVS2,62.2,57.0,4.34,4.37,2.71,544
24803,1.52,Premium,F,VS2,61.4,58.0,7.42,7.37,4.54,15792
18375,0.51,Ideal,F,SI1,61.7,56.0,5.12,5.15,3.17,1394
16167,0.7,Very Good,G,SI1,61.7,57.0,5.65,5.8,3.53,2010
23748,1.93,Premium,H,VS1,60.5,60.0,8.06,7.98,4.85,17096
12038,1.51,Very Good,G,VS1,61.8,57.0,7.31,7.42,4.55,13348
23550,0.73,Ideal,E,VS2,61.7,57.0,5.75,5.78,3.55,3470
18206,1.2,Very Good,H,VS2,62.5,59.0,6.76,6.72,4.21,6870
5305,1.67,Ideal,H,VS1,61.8,55.9,7.57,7.6,4.69,13887
9547,0.33,Ideal,E,VS2,62.4,54.0,4.44,4.47,2.78,682
12135,0.32,Premium,G,IF,,59.0,4.48,4.51,2.67,954
23819,1.05,Very Good,F,SI1,59.7,60.0,6.63,6.71,3.98,5666
13660,1.51,Very Good,F,SI1,62.4,55.0,7.28,7.34,4.56,11190
17342,0.5,Ideal,E,SI1,62.2,57.0,5.06,5.1,3.16,1410
26151,1.0,Good,E,SI2,63.3,55.0,6.25,6.29,3.97,4312
14676,0.51,Ideal,H,VVS1,61.8,55.0,5.15,5.18,3.19,1776
11632,0.33,Premium,E,VS2,61.1,59.0,4.45,4.49,2.73,723
26166,0.32,Ideal,G,VS1,61.2,56.0,4.44,4.42,2.71,828
18596,0.9,Good,E,SI1,63.9,57.0,6.05,6.1,3.88,4463
3338,0.33,Premium,G,VS2,62.1,56.0,4.44,4.41,2.75,743
551,0.52,Ideal,G,VS1,61.2,56.0,5.19,5.23,3.19,1803
26062,2.37,Premium,H,SI2,62.3,57.0,8.55,8.5,5.31,16021
695,0.71,Ideal,E,SI2,,57.0,5.74,5.78,3.54,2470
6950,1.51,Good,F,VS2,64.0,59.0,7.16,7.08,4.56,8794
17627,0.46,Fair,F,VS2,66.0,58.0,4.9,4.76,3.19,982
10150,0.24,Very Good,F,VVS1,59.2,59.0,4.04,4.07,2.4,552
3694,1.21,Premium,J,SI2,60.9,60.0,6.82,6.78,4.14,4440
24277,0.51,Ideal,G,VVS2,60.1,56.0,5.22,5.24,3.14,1813
21102,0.31,Ideal,H,VVS2,61.3,56.0,4.37,4.4,2.69,778
14066,0.9,Fair,I,I1,67.2,60.0,5.96,5.88,3.98,1786
10717,0.56,Ideal,H,VS1,61.8,55.0,5.3,5.34,3.29,1616
13296,1.01,Good,F,VS2,63.1,60.0,6.29,6.39,4.0,6159
17660,0.72,Very Good,F,SI2,60.4,59.0,5.8,5.83,3.51,2158
14293,0.3,Ideal,F,VS2,61.9,55.0,4.32,4.31,2.67,776
26745,0.8,Premium,H,VS2,61.2,53.0,6.05,5.98,3.68,2867
14271,1.02,Premium,G,VS2,62.7,58.0,6.4,6.45,4.03,6058
16623,0.42,Ideal,E,VS2,61.7,56.0,4.82,4.8,2.97,1024
14761,0.74,Ideal,H,VS1,61.0,55.0,5.86,5.88,3.58,3254
3407,1.08,Good,G,VS2,58.9,58.0,6.69,6.75,3.96,6708
24351,1.15,Ideal,G,SI2,62.3,56.0,6.75,6.67,4.18,4927
1049,0.52,Ideal,F,SI1,61.8,55.0,5.19,5.15,3.2,1624
24987,1.01,Ideal,I,SI1,60.6,57.0,6.51,6.56,3.96,3999
13738,0.42,Ideal,G,VVS2,61.7,56.0,4.84,4.88,3.0,1571
8515,0.34,Ideal,G,VVS1,62.1,53.0,4.49,4.53,2.8,863
18235,0.27,Ideal,I,VS1,62.5,54.0,4.16,4.19,2.61,432
3587,1.02,Premium,D,I1,61.4,60.0,6.42,6.47,3.96,3769
1455,0.34,Ideal,F,VS2,62.5,55.0,4.48,4.51,2.81,686
26810,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4432
877,0.4,Very Good,G,SI2,62.9,57.0,4.68,4.7,2.95,630
11873,0.4,Very Good,D,SI1,60.0,56.0,4.82,4.85,2.9,708
24324,0.38,Ideal,H,VS1,60.6,57.0,4.73,4.7,2.85,1117
6076,0.54,Very Good,F,VS1,61.0,58.0,5.24,5.25,3.2,1813
24476,0.3,Ideal,G,VS1,62.2,55.0,4.28,4.31,2.67,605
22966,1.24,Premium,F,SI2,62.7,59.0,6.83,6.77,4.26,4907
1214,0.71,Very Good,D,VS1,62.0,61.0,5.71,5.74,3.55,3420
15086,0.34,Premium,D,VS2,60.4,60.0,4.56,4.51,2.74,1033
5496,1.2,Premium,F,VS2,60.4,59.0,6.91,6.89,4.17,8796
16883,0.59,Ideal,E,SI1,62.2,57.0,5.34,5.37,3.33,1630
19932,0.58,Very Good,I,VVS1,63.0,57.0,5.29,5.34,3.35,1636
17372,0.53,Ideal,G,VS2,61.0,55.0,5.23,5.24,3.2,1625
12545,1.03,Ideal,D,SI2,61.8,56.0,6.46,6.51,4.01,4679
2378,0.32,Premium,E,VVS2,61.5,58.0,4.36,4.42,2.7,842
23882,0.38,Premium,G,VS1,61.9,59.0,4.63,4.67,2.88,833
3645,0.7,Ideal,G,SI1,60.9,57.0,5.79,5.77,3.52,2415
24201,0.35,Ideal,E,SI2,61.7,56.0,4.55,4.53,2.8,630
7251,1.01,Ideal,F,SI1,62.3,58.0,6.35,6.42,3.98,5646
19405,0.3,Very Good,E,SI1,62.9,57.0,4.27,4.32,2.7,526
17502,0.72,Premium,G,VS2,61.4,57.0,5.83,5.77,3.56,2550
14082,1.21,Very Good,H,VS2,62.9,55.0,6.75,6.8,4.26,7426
17961,1.01,Fair,F,VS2,61.1,60.0,6.49,6.4,3.94,6271
19470,0.32,Ideal,D,SI2,61.8,55.0,4.42,4.38,2.72,612
7575,0.4,Ideal,I,VVS2,62.0,56.0,4.74,4.77,2.95,807
25891,0.3,Ideal,H,IF,62.1,55.0,4.27,4.3,2.66,789
11652,0.47,Ideal,D,VVS1,62.1,55.0,4.98,5.01,3.1,2460
18205,1.02,Ideal,H,SI1,61.8,57.0,6.48,6.41,3.98,4558
22342,0.71,Ideal,D,SI2,61.3,57.0,5.71,5.78,3.52,2610
11645,0.6,Very Good,G,VVS1,60.0,58.0,5.53,5.43,3.29,2485
16566,0.3,Premium,F,VS2,62.5,58.0,4.32,4.29,2.69,776
8005,0.5,Very Good,H,VS2,61.8,63.0,5.05,5.08,3.13,1074
7848,1.01,Premium,F,VS1,61.4,60.0,6.45,6.39,3.94,7792
18398,0.3,Very Good,D,VS2,62.9,56.0,4.24,4.28,2.68,710
15076,0.76,Very Good,J,VS1,59.3,63.0,6.12,5.93,3.55,2036
16340,1.75,Ideal,H,I1,61.6,56.0,7.73,7.75,4.77,7680
17669,0.97,Very Good,G,SI2,59.8,58.0,6.38,6.42,3.83,3960
790,0.74,Premium,H,VS2,62.1,56.0,5.83,5.79,3.61,2532
8013,1.5,Good,D,SI1,61.3,61.0,7.32,7.39,4.51,13603
14995,1.53,Ideal,G,SI2,62.5,57.0,7.39,7.32,4.6,9596
4119,1.5,Very Good,I,VS2,60.8,58.0,7.36,7.42,4.49,9804
17025,0.44,Good,F,SI1,63.8,54.0,4.8,4.85,3.08,756
3357,1.06,Very Good,I,SI2,61.4,56.5,6.55,6.58,4.03,4465
13278,1.08,Premium,G,SI2,60.3,58.0,6.72,6.65,4.03,4442
6267,0.31,Very Good,D,VVS1,61.1,56.0,4.35,4.42,2.68,826
23165,0.4,Ideal,G,VVS1,61.2,56.0,4.75,4.79,2.92,1123
26209,0.59,Ideal,D,VVS1,62.3,54.0,5.36,5.39,3.35,3791
23070,0.3,Ideal,E,VS2,61.0,56.0,4.36,4.33,2.65,844
25974,0.32,Ideal,D,SI1,62.0,55.0,4.37,4.47,2.74,589
4977,1.01,Premium,F,VS2,61.7,58.0,6.48,6.42,3.98,6533
22195,1.13,Ideal,I,SI1,61.4,57.0,6.72,6.69,4.12,4936
1745,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,16589
25580,0.31,Premium,G,VS2,58.8,62.0,4.41,4.4,2.59,605
21460,0.58,Ideal,F,VS1,62.1,56.0,5.38,5.32,3.32,2088
15940,1.09,Very Good,F,IF,61.1,58.0,6.63,6.69,4.07,10663
11674,0.41,Good,H,VVS1,62.6,62.0,4.7,4.76,2.96,892
